,B.subtilis,Drosophila,E.coli,Human,M.tb,Mouse,Rabbit,Rat,Thermus,Yeast
B.subtilis,0.0,1.4888919591903687,0.8303546905517578,2.4967994689941406,0.8202292323112488,2.203840970993042,2.5037684440612793,2.318031072616577,0.9697765707969666,1.3661668300628662
Drosophila,1.4888919591903687,0.0,1.6203967332839966,1.7989975214004517,1.4828115701675415,1.473659873008728,1.7732069492340088,1.5652060508728027,1.6078181266784668,1.0087109804153442
E.coli,0.8303546905517578,1.6203967332839966,0.0,2.6605138778686523,0.7122097015380859,2.3878421783447266,2.665466547012329,2.487377405166626,0.7990778088569641,1.267682671546936
Human,2.4967994689941406,1.7989975214004517,2.6605138778686523,0.0,2.4909839630126953,0.5158178210258484,0.17802026867866516,0.3929939866065979,2.5685455799102783,2.41249418258667
M.tb,0.8202292323112488,1.4828115701675415,0.7122097015380859,2.4909839630126953,0.0,2.235440254211426,2.4875950813293457,2.3141238689422607,0.6771135330200195,1.1883156299591064
Mouse,2.203840970993042,1.473659873008728,2.3878421783447266,0.5158178210258484,2.235440254211426,0.0,0.5412469506263733,0.35556694865226746,2.346191644668579,2.1298763751983643
Rabbit,2.5037684440612793,1.7732069492340088,2.665466547012329,0.17802026867866516,2.4875950813293457,0.5412469506263733,0.0,0.37419480085372925,2.564547538757324,2.390817642211914
Rat,2.318031072616577,1.5652060508728027,2.487377405166626,0.3929939866065979,2.3141238689422607,0.35556694865226746,0.37419480085372925,0.0,2.4160244464874268,2.2080066204071045
Thermus,0.9697765707969666,1.6078181266784668,0.7990778088569641,2.5685455799102783,0.6771135330200195,2.346191644668579,2.564547538757324,2.4160244464874268,0.0,1.2134522199630737
Yeast,1.3661668300628662,1.0087109804153442,1.267682671546936,2.41249418258667,1.1883156299591064,2.1298763751983643,2.390817642211914,2.2080066204071045,1.2134522199630737,0.0
