,B.subtilis,Drosophila,E.coli,Human,M.tb,Mouse,Rabbit,Rat,Thermus,Yeast
B.subtilis,0.0,1.4678112268447876,0.5895541310310364,1.898239016532898,0.633535623550415,1.9058704376220703,2.0742828845977783,1.8738224506378174,0.7319781184196472,1.1053823232650757
Drosophila,1.4678112268447876,0.0,1.41508150100708,1.7040493488311768,1.3748931884765625,1.6288291215896606,1.9384331703186035,1.515256643295288,1.4556134939193726,0.8900930881500244
E.coli,0.5895541310310364,1.41508150100708,0.0,1.6430414915084839,0.4903869032859802,1.6508557796478271,1.8279248476028442,1.6091619729995728,0.9363502264022827,1.2048500776290894
Human,1.898239016532898,1.7040493488311768,1.6430414915084839,0.0,1.7482787370681763,0.2517995834350586,0.3295946419239044,0.3887794017791748,2.080409049987793,1.695831298828125
M.tb,0.633535623550415,1.3748931884765625,0.4903869032859802,1.7482787370681763,0.0,1.7463973760604858,1.9476314783096313,1.6835896968841553,0.8209866881370544,1.2034400701522827
Mouse,1.9058704376220703,1.6288291215896606,1.6508557796478271,0.2517995834350586,1.7463973760604858,0.0,0.3894554674625397,0.32416054606437683,2.0675206184387207,1.6587135791778564
Rabbit,2.0742828845977783,1.9384331703186035,1.8279248476028442,0.3295946419239044,1.9476314783096313,0.3894554674625397,0.0,0.5761823058128357,2.269012928009033,1.9023646116256714
Rat,1.8738224506378174,1.515256643295288,1.6091619729995728,0.3887794017791748,1.6835896968841553,0.32416054606437683,0.5761823058128357,0.0,2.0239906311035156,1.6307646036148071
Thermus,0.7319781184196472,1.4556134939193726,0.9363502264022827,2.080409049987793,0.8209866881370544,2.0675206184387207,2.269012928009033,2.0239906311035156,0.0,1.1215951442718506
Yeast,1.1053823232650757,0.8900930881500244,1.2048500776290894,1.695831298828125,1.2034400701522827,1.6587135791778564,1.9023646116256714,1.6307646036148071,1.1215951442718506,0.0
