,B.subtilis,Drosophila,E.coli,Human,M.tb,Mouse,Rabbit,Rat,Thermus,Yeast
B.subtilis,0.0,1.390872836112976,0.6596394181251526,1.3467745780944824,0.7255858778953552,1.34465491771698,1.3496001958847046,1.3450391292572021,0.6592908501625061,1.4068316221237183
Drosophila,1.390872836112976,0.0,1.3993498086929321,0.41013267636299133,1.3706718683242798,0.4238409399986267,0.431430846452713,0.4299265146255493,1.3872411251068115,0.4547692537307739
E.coli,0.6596394181251526,1.3993498086929321,0.0,1.3168573379516602,0.6591346263885498,1.3131556510925293,1.321843147277832,1.314253807067871,0.5581157803535461,1.4433263540267944
Human,1.3467745780944824,0.41013267636299133,1.3168573379516602,0.0,1.3338956832885742,0.05737539380788803,0.10046879947185516,0.07852122187614441,1.3017390966415405,0.5034105777740479
M.tb,0.7255858778953552,1.3706718683242798,0.6591346263885498,1.3338956832885742,0.0,1.3289718627929688,1.3447273969650269,1.331652283668518,0.8002527952194214,1.4236286878585815
Mouse,1.34465491771698,0.4238409399986267,1.3131556510925293,0.05737539380788803,1.3289718627929688,0.0,0.12077165395021439,0.060073819011449814,1.298512578010559,0.5205621123313904
Rabbit,1.3496001958847046,0.431430846452713,1.321843147277832,0.10046879947185516,1.3447273969650269,0.12077165395021439,0.0,0.0900619700551033,1.299164056777954,0.5096186995506287
Rat,1.3450391292572021,0.4299265146255493,1.314253807067871,0.07852122187614441,1.331652283668518,0.060073819011449814,0.0900619700551033,0.0,1.2994412183761597,0.5207599997520447
Thermus,0.6592908501625061,1.3872411251068115,0.5581157803535461,1.3017390966415405,0.8002527952194214,1.298512578010559,1.299164056777954,1.2994412183761597,0.0,1.4067862033843994
Yeast,1.4068316221237183,0.4547692537307739,1.4433263540267944,0.5034105777740479,1.4236286878585815,0.5205621123313904,0.5096186995506287,0.5207599997520447,1.4067862033843994,0.0
