,B.subtilis,Drosophila,E.coli,Human,M.tb,Mouse,Rabbit,Rat,Thermus,Yeast
B.subtilis,0.0,1.4826394319534302,0.6535786390304565,1.5948554277420044,0.794852614402771,1.701162576675415,1.6043366193771362,1.6755914688110352,1.027660608291626,1.2618383169174194
Drosophila,1.4826394319534302,0.0,1.3213218450546265,1.5419294834136963,1.4448410272598267,1.639486312866211,1.54416024684906,1.5256727933883667,1.303628921508789,0.6954826712608337
E.coli,0.6535786390304565,1.3213218450546265,0.0,1.7626429796218872,0.7065281271934509,1.8604941368103027,1.7690880298614502,1.8072128295898438,0.7792140245437622,1.1952040195465088
Human,1.5948554277420044,1.5419294834136963,1.7626429796218872,0.0,1.8054109811782837,0.2591004967689514,0.13273081183433533,0.2951887547969818,1.7569657564163208,1.4097949266433716
M.tb,0.794852614402771,1.4448410272598267,0.7065281271934509,1.8054109811782837,0.0,1.9090254306793213,1.8097972869873047,1.870139718055725,0.8707501888275146,1.2816628217697144
Mouse,1.701162576675415,1.639486312866211,1.8604941368103027,0.2591004967689514,1.9090254306793213,0.0,0.2348683774471283,0.24227862060070038,1.8307372331619263,1.519335150718689
Rabbit,1.6043366193771362,1.54416024684906,1.7690880298614502,0.13273081183433533,1.8097972869873047,0.2348683774471283,0.0,0.2621901333332062,1.7521696090698242,1.4110468626022339
Rat,1.6755914688110352,1.5256727933883667,1.8072128295898438,0.2951887547969818,1.870139718055725,0.24227862060070038,0.2621901333332062,0.0,1.7781189680099487,1.4352030754089355
Thermus,1.027660608291626,1.303628921508789,0.7792140245437622,1.7569657564163208,0.8707501888275146,1.8307372331619263,1.7521696090698242,1.7781189680099487,0.0,1.2560324668884277
Yeast,1.2618383169174194,0.6954826712608337,1.1952040195465088,1.4097949266433716,1.2816628217697144,1.519335150718689,1.4110468626022339,1.4352030754089355,1.2560324668884277,0.0
