,B.subtilis,Drosophila,E.coli,Human,M.tb,Mouse,Rabbit,Rat,Thermus,Yeast
B.subtilis,0.0,1.9958292245864868,0.48507171869277954,1.8209697008132935,0.5601240396499634,1.8788261413574219,1.8843835592269897,1.8788261413574219,0.8497195243835449,2.0735063552856445
Drosophila,1.9958292245864868,0.0,2.023820161819458,0.4643523693084717,1.9145283699035645,0.41404861211776733,0.4102463722229004,0.41404861211776733,1.9254281520843506,0.5143011212348938
E.coli,0.48507171869277954,2.023820161819458,0.0,1.8426649570465088,0.6175744533538818,1.8964085578918457,1.9025588035583496,1.8964085578918457,0.8652133941650391,2.0817818641662598
Human,1.8209697008132935,0.4643523693084717,1.8426649570465088,0.0,1.7144527435302734,0.1848297119140625,0.197914719581604,0.1848297119140625,1.721831202507019,0.5273998975753784
M.tb,0.5601240396499634,1.9145283699035645,0.6175744533538818,1.7144527435302734,0.0,1.777137279510498,1.7865697145462036,1.777137279510498,0.7025513052940369,1.9491016864776611
Mouse,1.8788261413574219,0.41404861211776733,1.8964085578918457,0.1848297119140625,1.777137279510498,0.0,0.05477564036846161,0.0,1.771026849746704,0.5005786418914795
Rabbit,1.8843835592269897,0.4102463722229004,1.9025588035583496,0.197914719581604,1.7865697145462036,0.05477564036846161,0.0,0.05477564036846161,1.776961326599121,0.5100392699241638
Rat,1.8788261413574219,0.41404861211776733,1.8964085578918457,0.1848297119140625,1.777137279510498,0.0,0.05477564036846161,0.0,1.771026849746704,0.5005786418914795
Thermus,0.8497195243835449,1.9254281520843506,0.8652133941650391,1.721831202507019,0.7025513052940369,1.771026849746704,1.776961326599121,1.771026849746704,0.0,1.9391026496887207
Yeast,2.0735063552856445,0.5143011212348938,2.0817818641662598,0.5273998975753784,1.9491016864776611,0.5005786418914795,0.5100392699241638,0.5005786418914795,1.9391026496887207,0.0
