,B.subtilis,Drosophila,E.coli,Human,M.tb,Mouse,Rabbit,Rat,Thermus,Yeast
B.subtilis,0.0,3.417794704437256,0.8332452178001404,3.0397870540618896,1.403639793395996,3.0202863216400146,3.0547029972076416,3.0352420806884766,1.8910592794418335,3.086531639099121
Drosophila,3.417794704437256,0.0,3.2460477352142334,1.8574045896530151,2.872012138366699,1.9570807218551636,1.9433133602142334,1.7621716260910034,2.5850517749786377,1.068558692932129
E.coli,0.8332452178001404,3.2460477352142334,0.0,2.873284339904785,1.1496739387512207,2.850240707397461,2.879969358444214,2.868197202682495,1.6148704290390015,2.9207117557525635
Human,3.0397870540618896,1.8574045896530151,2.873284339904785,0.0,2.734694719314575,0.2665708661079407,0.2397570013999939,0.2341395616531372,2.82890248298645,1.6089473962783813
M.tb,1.403639793395996,2.872012138366699,1.1496739387512207,2.734694719314575,0.0,2.733616590499878,2.7529659271240234,2.7153446674346924,1.383497714996338,2.6079864501953125
Mouse,3.0202863216400146,1.9570807218551636,2.850240707397461,0.2665708661079407,2.733616590499878,0.0,0.2190263718366623,0.30352452397346497,2.841782331466675,1.7064090967178345
Rabbit,3.0547029972076416,1.9433133602142334,2.879969358444214,0.2397570013999939,2.7529659271240234,0.2190263718366623,0.0,0.29252514243125916,2.850365400314331,1.6908009052276611
Rat,3.0352420806884766,1.7621716260910034,2.868197202682495,0.2341395616531372,2.7153446674346924,0.30352452397346497,0.29252514243125916,0.0,2.778174638748169,1.54985511302948
Thermus,1.8910592794418335,2.5850517749786377,1.6148704290390015,2.82890248298645,1.383497714996338,2.841782331466675,2.850365400314331,2.778174638748169,0.0,2.515038013458252
Yeast,3.086531639099121,1.068558692932129,2.9207117557525635,1.6089473962783813,2.6079864501953125,1.7064090967178345,1.6908009052276611,1.54985511302948,2.515038013458252,0.0
