,B.subtilis,Drosophila,E.coli,Human,M.tb,Mouse,Rabbit,Rat,Thermus,Yeast
B.subtilis,0.0,1.3653095960617065,0.481903612613678,1.3433723449707031,1.0189210176467896,1.2942372560501099,1.3038564920425415,1.3695721626281738,0.9880433082580566,1.2828658819198608
Drosophila,1.3653095960617065,0.0,1.2253354787826538,1.0117038488388062,1.1660500764846802,0.7354954481124878,0.9564343690872192,0.7646406292915344,1.2038549184799194,0.8322995901107788
E.coli,0.481903612613678,1.2253354787826538,0.0,1.241296648979187,0.8442466259002686,1.1292515993118286,1.1807183027267456,1.286676287651062,0.8846513032913208,1.125346064567566
Human,1.3433723449707031,1.0117038488388062,1.241296648979187,0.0,1.5376495122909546,0.4668268859386444,0.23191294074058533,0.5213326215744019,1.429506540298462,0.9371148347854614
M.tb,1.0189210176467896,1.1660500764846802,0.8442466259002686,1.5376495122909546,0.0,1.3356053829193115,1.4600249528884888,1.4740545749664307,0.7468892335891724,1.146051287651062
Mouse,1.2942372560501099,0.7354954481124878,1.1292515993118286,0.4668268859386444,1.3356053829193115,0.0,0.3847530484199524,0.5066727995872498,1.297806739807129,0.7895961999893188
Rabbit,1.3038564920425415,0.9564343690872192,1.1807183027267456,0.23191294074058533,1.4600249528884888,0.3847530484199524,0.0,0.535798966884613,1.3880131244659424,0.8951037526130676
Rat,1.3695721626281738,0.7646406292915344,1.286676287651062,0.5213326215744019,1.4740545749664307,0.5066727995872498,0.535798966884613,0.0,1.390498161315918,0.9764339327812195
Thermus,0.9880433082580566,1.2038549184799194,0.8846513032913208,1.429506540298462,0.7468892335891724,1.297806739807129,1.3880131244659424,1.390498161315918,0.0,1.16288161277771
Yeast,1.2828658819198608,0.8322995901107788,1.125346064567566,0.9371148347854614,1.146051287651062,0.7895961999893188,0.8951037526130676,0.9764339327812195,1.16288161277771,0.0
